Location Code ,Date,Whitton Code,Taxa,Original count Unit,Original no's (per ml),Biovolume units,Biovolume (µm^3 per ml),mean cell/fil. length,mean cell width/diameter,mean cell depth,mean biovolume,Mean Staurastrum or Ceratium cell volume ,cells/colony or filament,Factor,Year,Month,Group code,Group,Genus,,,,,,,,
RB5,02/09/2008,17580020,Monoraphidium contortum,CE,464.4,CE,"5,393",,,,,,1,,2008,9,17,,Monoraphidium,contortum,,,,,,,
RB5,02/09/2008,17580030,Monoraphidium convolutum,CE,132.7,CE,"6,036",,,,,,1,,2008,9,17,,Monoraphidium,convolutum,,,,,,,
RB5,02/09/2008,17580040,Monoraphidium griffithii,CE,99.5,CE,"31,340",,,,,,1,,2008,9,17,,Monoraphidium,griffithii,,,,,,,
RB5,02/09/2008,17680000,Pediastrum,CO,2,CO,"197,592",,,,,,1,,2008,9,17,,Pediastrum,,,,,,,,
RB5,02/09/2008,17810000,Scenedesmus,CO,232,CE,"22,888",,,,,,3.5,,2008,9,17,,Scenedesmus,,,,,,,,
RB5,02/09/2008,17810000,Scenedesmus,CO,133,CE,"46,857",,,,,,4,,2008,9,17,,Scenedesmus,,,,,,,,
RB5,02/09/2008,17830030,Schroederia setigera,CE,33,CE,"23,135",,,,,,1,,2008,9,17,,Schroederia,setigera,,,,,,,
RB5,02/09/2008,17960010,Tetraedron caudatum,CE,66,CE,"101,228",,,,,,1,,2008,9,17,,Tetraedron,caudatum,,,,,,,
RB5,02/09/2008,17960030,Tetraedron minimum,CE,33,CE,"7,578",,,,,,1,,2008,9,17,,Tetraedron,minimum,,,,,,,
RB5,02/09/2008,17970060,Tetrastrum triangulare,CO,33,CE,"2,809",,,,,,4,,2008,9,17,,Tetrastrum,triangulare,,,,,,,
RB5,02/09/2008,27040000,Closterium,CE,1,CE,"8,353",,,,,,1,,2008,9,27,,Closterium,,,,,,,,
RB5,02/09/2008,27370000,Staurastrum,CE,1,CE,"447,498",,,,,,1,,2008,9,27,,Staurastrum,,,,,,,,
RB5,02/09/2008,90000003,"""Nanoplankton"" - unidentified single cells 2–20 µm diameter",CE,597,CE,"97,010",,,,,,1,,2008,9,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,14/10/2008,01020050,Anabaena circinalis,FI,66.6,CE,"354,810",,,,,,23.5,,2008,10,01,,Anabaena,circinalis,,,,,,,
RB5,14/10/2008,01460000,Merismopedia,CO,33.3,CE,"4,793",,,,,,16,,2008,10,01,,Merismopedia,,,,,,,,
RB5,14/10/2008,01530160,Oscillatoria limnetica,FI,33.3,CE,"11,321",,,,,,12,,2008,10,01,,Oscillatoria,limnetica,,,,,,,
RB5,14/10/2008,01780000,Woronichinia,CO,1166.1,CE,"52,531",,,,,,2,,2008,10,01,,Woronichinia,,,,,,,,
RB5,14/10/2008,01780010,Woronichinia naegeliana,CO,33.3,CE,"30,528",,,,,,12,,2008,10,01,,Woronichinia,naegeliana,,,,,,,
RB5,14/10/2008,05040001,Cryptomonas (small) Length <20 µm,CE,266.5,CE,"246,080",,,,,,1,,2008,10,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,14/10/2008,05100010,Rhodomonas lacustris,CE,866.2,CE,"216,816",,,,,,1,,2008,10,05,,Rhodomonas,lacustris,,,,,,,
RB5,14/10/2008,12000001,Small centric diatom (5 - <10 µm diam.),CE,599.7,CE,"149,549",,,,,,1,,2008,10,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,14/10/2008,12000002,Medium centric diatom (10-20 µm diam.),CE,133.3,CE,"238,957",,,,,,1,,2008,10,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,14/10/2008,12030000,Aulacoseira,FI,1499.2,CE,"4,397,304",,,,,,5,,2008,10,12,,Aulacoseira,,,,,,,,
RB5,14/10/2008,12030060,Aulacoseira granulata,FI,832.9,CE,"1,036,264",,,,,,2.4,,2008,10,12,,Aulacoseira,granulata,,,,,,,
RB5,14/10/2008,12030062,Aulacoseira granulata var. angustissima,FI,1499.2,CE,"2,854,090",,,,,,4.333333333,,2008,10,12,,Aulacoseira,granulata,var.,angustissima,,,,,
RB5,14/10/2008,13260000,Diatoma,CE,533.1,CE,"168,167",,,,,,1,,2008,10,13,,Diatoma,,,,,,,,
RB5,14/10/2008,13260040,Diatoma tenuis,FI,33.3,CE,"118,188",,,,,,3,,2008,10,13,,Diatoma,tenuis,,,,,,,
RB5,14/10/2008,13540000,Nitzschia,CE,0.2,CE,"5,995",,,,,,1,,2008,10,13,,Nitzschia,,,,,,,,
RB5,14/10/2008,13810010,Synedra acus,CE,33.3,CE,"255,805",,,,,,1,,2008,10,13,,Synedra,acus,,,,,,,
RB5,14/10/2008,17060020,Ankyra judayi,CE,33.3,CE,"9,637",,,,,,1,,2008,10,17,,Ankyra,judayi,,,,,,,
RB5,14/10/2008,17080010,Botryococcus braunii,CO,33.3,CE,"537,536",,,,,,50,,2008,10,17,,Botryococcus,braunii,,,,,,,
RB5,14/10/2008,17170010,Closteriopsis acicularis,CE,199.9,CE,"22,974",,,,,,1,,2008,10,17,,Closteriopsis,acicularis,,,,,,,
RB5,14/10/2008,17540040,Lagerheimia genevensis,CE,233.2,CE,"26,517",,,,,,1,,2008,10,17,,Lagerheimia,genevensis,,,,,,,
RB5,14/10/2008,17580020,Monoraphidium contortum,CE,199.9,CE,"3,764",,,,,,1,,2008,10,17,,Monoraphidium,contortum,,,,,,,
RB5,14/10/2008,17580030,Monoraphidium convolutum,CE,167,CE,"5,732",,,,,,1,,2008,10,17,,Monoraphidium,convolutum,,,,,,,
RB5,14/10/2008,17580040,Monoraphidium griffithii,CE,67,CE,"9,637",,,,,,1,,2008,10,17,,Monoraphidium,griffithii,,,,,,,
RB5,14/10/2008,17640000,Oocystis,CO,33,CE,"41,359",,,,,,4,,2008,10,17,,Oocystis,,,,,,,,
RB5,14/10/2008,17680030,Pediastrum boryanum,CO,33,CO,"547,245",,,,,,1,,2008,10,17,,Pediastrum,boryanum,,,,,,,
RB5,14/10/2008,17790020,Radiococcus planktonicus,CO,33,CE,"10,913",,,,,,3,,2008,10,17,,Radiococcus,planktonicus,,,,,,,
RB5,14/10/2008,17810000,Scenedesmus,CO,33,CE,"4,848",,,,,,4,,2008,10,17,,Scenedesmus,,,,,,,,
RB5,14/10/2008,17810340,Scenedesmus opoliensis,CO,333,CE,"128,655",,,,,,3.7,,2008,10,17,,Scenedesmus,opoliensis,,,,,,,
RB5,14/10/2008,17960030,Tetraedron minimum,CE,33,CE,"11,661",,,,,,1,,2008,10,17,,Tetraedron,minimum,,,,,,,
RB5,14/10/2008,90000000,"""Picoplankton"" - unidentified single cells <2 µm diam.",CE,2132,CE,"8,931",,,,,,1,,2008,10,90,,Picoplankton,-,unidentified,single,cells,<2,µm,diam.,
RB5,14/10/2008,90000003,"""Nanoplankton"" - unidentified single cells 2–20 µm diameter",CE,1066,CE,"85,001",,,,,,1,,2008,10,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,11/11/2008,01020090,Anabaena flos-aquae,FI,96.3,CE,"196,634",,,,,,17.33333333,,2008,11,01,,Anabaena,flos-aquae,,,,,,,
RB5,11/11/2008,01130000,Chroococcus,CO,64.2,CE,"8,157",,,,,,2,,2008,11,01,,Chroococcus,,,,,,,,
RB5,11/11/2008,01530160,Oscillatoria limnetica,FI,64.2,CE,"30,599",,,,,,23.5,,2008,11,01,,Oscillatoria,limnetica,,,,,,,
RB5,11/11/2008,01780010,Woronichinia naegeliana,CO,353.2,CE,"41,561",,,,,,2,,2008,11,01,,Woronichinia,naegeliana,,,,,,,
RB5,11/11/2008,05040001,Cryptomonas (small) Length <20 µm,CE,96.3,CE,"38,111",,,,,,1,,2008,11,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,11/11/2008,05040002,Cryptomonas (medium) Length 20-30 µm,CE,256.9,CE,"409,970",,,,,,1,,2008,11,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,11/11/2008,05100010,Rhodomonas lacustris,CE,1413.0,CE,"235,643",,,,,,1,,2008,11,05,,Rhodomonas,lacustris,,,,,,,
RB5,11/11/2008,06070000,Gymnodinium,CE,32.1,CE,"62,365",,,,,,1,,2008,11,06,,Gymnodinium,,,,,,,,
RB5,11/11/2008,12000001,Small centric diatom (5 - <10 µm diam.),CE,8670.5,CE,"1,334,849",,,,,,1,,2008,11,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,11/11/2008,12000002,Medium centric diatom (10-20 µm diam.),CE,513.8,CE,"726,374",,,,,,1,,2008,11,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,11/11/2008,12000003,Large centric diatom (>20 µm diam.),CE,64.2,CE,"367,727",,,,,,1,,2008,11,12,,Large Centric,centric,diatom,(>20,µm,diam.),,,
RB5,11/11/2008,12030000,Aulacoseira,FI,642.3,CE,"805,973",,,,,,2.777777778,,2008,11,12,,Aulacoseira,,,,,,,,
RB5,11/11/2008,12030000,Aulacoseira,FI,289.0,CE,"202,306",,,,,,3.5,,2008,11,12,,Aulacoseira,,,,,,,,
RB5,11/11/2008,12030060,Aulacoseira granulata,FI,1926.8,CE,"3,308,050",,,,,,2.583333333,,2008,11,12,,Aulacoseira,granulata,,,,,,,
RB5,11/11/2008,12030062,Aulacoseira granulata var. angustissima,FI,1123.9,CE,"1,494,247",,,,,,3.428571429,,2008,11,12,,Aulacoseira,granulata,var.,angustissima,,,,,
RB5,11/11/2008,13000003,Large pennate diatom >20 µm diam,CE,32.1,CE,"24,943",,,,,,1,,2008,11,13,,Large Pennate diatom,pennate,diatom,>20,µm,diam,,,
RB5,11/11/2008,13080010,Asterionella formosa,CE,192.7,CE,"105,579",,,,,,1,,2008,11,13,,Asterionella,formosa,,,,,,,
RB5,11/11/2008,13260000,Diatoma,CE,449.6,CE,"141,290",,,,,,1,,2008,11,13,,Diatoma,,,,,,,,
RB5,11/11/2008,13260040,Diatoma tenuis,CO,96.3,CE,"142,787",,,,,,1.666666667,,2008,11,13,,Diatoma,tenuis,,,,,,,
RB5,11/11/2008,13810010,Synedra acus,CE,64.2,CE,"230,924",,,,,,1,,2008,11,13,,Synedra,acus,,,,,,,
RB5,11/11/2008,17170010,Closteriopsis acicularis,CE,160.6,CE,"15,081",,,,,,1,,2008,11,17,,Closteriopsis,acicularis,,,,,,,
RB5,11/11/2008,17210010,Coenochloris fottii,CO,32,CE,"8,609",,,,,,8,,2008,11,17,,Coenochloris,fottii,,,,,,,
RB5,11/11/2008,17540040,Lagerheimia genevensis,CE,161,CE,"16,742",,,,,,1,,2008,11,17,,Lagerheimia,genevensis,,,,,,,
RB5,11/11/2008,17580000,Monoraphidium,CE,96,CE,"92,892",,,,,,1,,2008,11,17,,Monoraphidium,,,,,,,,
RB5,11/11/2008,17580020,Monoraphidium contortum,CE,289,CE,"16,316",,,,,,1,,2008,11,17,,Monoraphidium,contortum,,,,,,,
RB5,11/11/2008,17580030,Monoraphidium convolutum,CE,96,CE,"3,760",,,,,,1,,2008,11,17,,Monoraphidium,convolutum,,,,,,,
RB5,11/11/2008,17810160,Scenedesmus communis,CO,385,CE,"76,692",,,,,,3.833333333,,2008,11,17,,Scenedesmus,communis,,,,,,,
RB5,11/11/2008,17810340,Scenedesmus opoliensis,CO,32,CE,"6,583",,,,,,2,,2008,11,17,,Scenedesmus,opoliensis,,,,,,,
RB5,11/11/2008,17970010,Tetrastrum elegans,CO,32,CE,"1,778",,,,,,4,,2008,11,17,,Tetrastrum,elegans,,,,,,,
RB5,11/11/2008,27040000,Closterium,CE,128,CE,"51,462",,,,,,1,,2008,11,27,,Closterium,,,,,,,,
RB5,09/12/2008,01020090,Anabaena flos-aquae,FI,99.5,CE,"121,084",,,,,,11.66666667,,2008,12,01,,Anabaena,flos-aquae,,,,,,,
RB5,09/12/2008,01530000,Oscillatoria,FI,33.2,CE,"9,986",,,,,,52,,2008,12,01,,Oscillatoria,,,,,,,,
RB5,09/12/2008,01530160,Oscillatoria limnetica,FI,132.7,CE,"51,755",,,,,,16.25,,2008,12,01,,Oscillatoria,limnetica,,,,,,,
RB5,09/12/2008,01780010,Woronichinia naegeliana,CO,1548.1,CE,"90,642",,,,,,2,,2008,12,01,,Woronichinia,naegeliana,,,,,,,
RB5,09/12/2008,05040001,Cryptomonas (small) Length <20 µm,CE,33.2,CE,"39,831",,,,,,1,,2008,12,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,09/12/2008,05040002,Cryptomonas (medium) Length 20-30 µm,CE,33.2,CE,"64,197",,,,,,1,,2008,12,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,09/12/2008,05100010,Rhodomonas lacustris,CE,763.0,CE,"142,935",,,,,,1,,2008,12,05,,Rhodomonas,lacustris,,,,,,,
RB5,09/12/2008,06070000,Gymnodinium,CE,5.2,CE,"115,622",,,,,,1,,2008,12,06,,Gymnodinium,,,,,,,,
RB5,09/12/2008,12000001,Small centric diatom (5 - <10 µm diam.),CE,298.6,CE,"46,153",,,,,,1,,2008,12,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,09/12/2008,12000002,Medium centric diatom (10-20 µm diam.),CE,232.2,CE,"75,452",,,,,,1,,2008,12,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,09/12/2008,12000003,Large centric diatom (>20 µm diam.),CE,33.2,CE,"110,836",,,,,,1,,2008,12,12,,Large Centric,centric,diatom,(>20,µm,diam.),,,
RB5,09/12/2008,12030000,Aulacoseira,FI,6966.3,CE,"7,295,478",,,,,,2,,2008,12,12,,Aulacoseira,,,,,,,,
RB5,09/12/2008,12030000,Aulacoseira,FI,3649.0,CE,"2,080,727",,,,,,2.181818182,,2008,12,12,,Aulacoseira,,,,,,,,
RB5,09/12/2008,13000003,Large pennate diatom >20 µm diam,CE,33.2,CE,"104,650",,,,,,1,,2008,12,13,,Large Pennate diatom,pennate,diatom,>20,µm,diam,,,
RB5,09/12/2008,13080010,Asterionella formosa,CE,597.1,CE,"287,902",,,,,,1,,2008,12,13,,Asterionella,formosa,,,,,,,
RB5,09/12/2008,17170010,Closteriopsis acicularis,CE,199.0,CE,"14,545",,,,,,1,,2008,12,17,,Closteriopsis,acicularis,,,,,,,
RB5,09/12/2008,17170020,Closteriopsis longissima,CE,331.7,CE,"289,688",,,,,,1,,2008,12,17,,Closteriopsis,longissima,,,,,,,
RB5,09/12/2008,17540040,Lagerheimia genevensis,CE,497.6,CE,"58,758",,,,,,1,,2008,12,17,,Lagerheimia,genevensis,,,,,,,
RB5,09/12/2008,17580020,Monoraphidium contortum,CE,1260.6,CE,"30,332",,,,,,1,,2008,12,17,,Monoraphidium,contortum,,,,,,,
RB5,09/12/2008,17580030,Monoraphidium convolutum,CE,165.9,CE,"4,194",,,,,,1,,2008,12,17,,Monoraphidium,convolutum,,,,,,,
RB5,09/12/2008,17580110,Monoraphidium pusillum,CE,33.2,CE,"1,001",,,,,,1,,2008,12,17,,Monoraphidium,pusillum,,,,,,,
RB5,09/12/2008,17680030,Pediastrum boryanum,CO,33,CO,"521,076",,,,,,1,,2008,12,17,,Pediastrum,boryanum,,,,,,,
RB5,09/12/2008,17810000,Scenedesmus,CO,464,CE,"83,469",,,,,,3.928571429,,2008,12,17,,Scenedesmus,,,,,,,,
RB5,09/12/2008,17810340,Scenedesmus opoliensis,CO,66,CE,"18,630",,,,,,2.5,,2008,12,17,,Scenedesmus,opoliensis,,,,,,,
RB5,09/12/2008,17830030,Schroederia setigera,CE,33,CE,"15,941",,,,,,1,,2008,12,17,,Schroederia,setigera,,,,,,,
RB5,09/12/2008,17970010,Tetrastrum elegans,CO,100,CE,"5,645",,,,,,4,,2008,12,17,,Tetrastrum,elegans,,,,,,,
RB5,09/12/2008,17970060,Tetrastrum triangulare,CO,100,CE,"9,810",,,,,,4,,2008,12,17,,Tetrastrum,triangulare,,,,,,,
RB5,09/12/2008,90000000,"""Picoplankton"" - unidentified single cells <2 µm diam.",CO,66,CE,"1,667",,,,,,6,,2008,12,90,,Picoplankton,-,unidentified,single,cells,<2,µm,diam.,
RB5,09/12/2008,90000003,"""Nanoplankton"" - unidentified single cells 2–20 µm diameter",CE,1990,CE,"472,079",,,,,,1,,2008,12,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,20/01/2009,01020090,Anabaena flos-aquae,FI,33.2,CE,"59,576",,,,,,10,,2009,1,01,,Anabaena,flos-aquae,,,,,,,
RB5,20/01/2009,01530160,Oscillatoria limnetica,FI,99.5,CE,"125,195",,,,,,29,,2009,1,01,,Oscillatoria,limnetica,,,,,,,
RB5,20/01/2009,01780010,Woronichinia naegeliana,CO,464.4,CE,"32,304",,,,,,2,,2009,1,01,,Woronichinia,naegeliana,,,,,,,
RB5,20/01/2009,05040001,Cryptomonas (small) Length <20 µm,CE,66.3,CE,"57,484",,,,,,1,,2009,1,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,20/01/2009,05100010,Rhodomonas lacustris,CE,199.0,CE,"24,912",,,,,,1,,2009,1,05,,Rhodomonas,lacustris,,,,,,,
RB5,20/01/2009,06070000,Gymnodinium,CE,11.6,CE,"80,934",,,,,,1,,2009,1,06,,Gymnodinium,,,,,,,,
RB5,20/01/2009,12000001,Small centric diatom (5 - <10 µm diam.),CE,132.7,CE,"20,428",,,,,,1,,2009,1,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,20/01/2009,12000002,Medium centric diatom (10-20 µm diam.),CE,99.5,CE,"309,298",,,,,,1,,2009,1,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,20/01/2009,12030000,Aulacoseira,FI,7629.7,CE,"10,167,374",,,,,,2.055555556,,2009,1,12,,Aulacoseira,,,,,,,,
RB5,20/01/2009,12030000,Aulacoseira,FI,5971.1,CE,"2,986,275",,,,,,2.130434783,,2009,1,12,,Aulacoseira,,,,,,,,
RB5,20/01/2009,13080010,Asterionella formosa,CE,729.8,CE,"333,381",,,,,,1,,2009,1,13,,Asterionella,formosa,,,,,,,
RB5,20/01/2009,13370030,Fragilaria capucina,FI,33.2,CE,"38,963",,,,,,2,,2009,1,13,,Fragilaria,capucina,,,,,,,
RB5,20/01/2009,13810010,Synedra acus,CE,66.3,CE,"497,810",,,,,,1,,2009,1,13,,Synedra,acus,,,,,,,
RB5,20/01/2009,17170000,Closteriopsis,CE,364.9,CE,"206,806",,,,,,1,,2009,1,17,,Closteriopsis,,,,,,,,
RB5,20/01/2009,17540040,Lagerheimia genevensis,CE,431.2,CE,"61,740",,,,,,1,,2009,1,17,,Lagerheimia,genevensis,,,,,,,
RB5,20/01/2009,17580020,Monoraphidium contortum,CE,1028.4,CE,"39,417",,,,,,1,,2009,1,17,,Monoraphidium,contortum,,,,,,,
RB5,20/01/2009,17580030,Monoraphidium convolutum,CE,66.3,CE,"2,341",,,,,,1,,2009,1,17,,Monoraphidium,convolutum,,,,,,,
RB5,20/01/2009,17580050,Monoraphidium irregulare,CE,132.7,CE,"8,828",,,,,,1,,2009,1,17,,Monoraphidium,irregulare,,,,,,,
RB5,20/01/2009,17680000,Pediastrum,CO,1.2,CO,"16,410",,,,,,1,,2009,1,17,,Pediastrum,,,,,,,,
RB5,20/01/2009,17810000,Scenedesmus,CO,132.7,CE,"159,999",,,,,,3.75,,2009,1,17,,Scenedesmus,,,,,,,,
RB5,20/01/2009,17810160,Scenedesmus communis,CO,265.4,CE,"103,637",,,,,,3.5,,2009,1,17,,Scenedesmus,communis,,,,,,,
RB5,20/01/2009,17960030,Tetraedron minimum,CE,33,CE,"19,682",,,,,,1,,2009,1,17,,Tetraedron,minimum,,,,,,,
RB5,20/01/2009,17970010,Tetrastrum elegans,CO,66,CE,"71,531",,,,,,4,,2009,1,17,,Tetrastrum,elegans,,,,,,,
RB5,20/01/2009,17970050,Tetrastrum staurogeniaeforme,CO,66,CE,"2,703",,,,,,4,,2009,1,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,20/01/2009,17970060,Tetrastrum triangulare,CO,100,CE,"10,201",,,,,,4.333333333,,2009,1,17,,Tetrastrum,triangulare,,,,,,,
RB5,20/01/2009,90000000,"""Picoplankton"" - unidentified single cells <2 µm diam.",CO,33,CE,"2,383",,,,,,45,,2009,1,90,,Picoplankton,-,unidentified,single,cells,<2,µm,diam.,
RB5,20/01/2009,90000003,"""Nanoplankton"" - unidentified single cells 2–20 µm diameter",CO,33,CE,"3,135",,,,,,4,,2009,1,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,17/02/2009,01050000,Aphanocapsa,CO,32.1,CE,"10,761",,,,,,80,,2009,2,01,,Aphanocapsa,,,,,,,,
RB5,17/02/2009,01530160,Oscillatoria limnetica,FI,96.3,CE,"22,515",,,,,,13.66666667,,2009,2,01,,Oscillatoria,limnetica,,,,,,,
RB5,17/02/2009,05040001,Cryptomonas (small) Length <20 µm,CE,64.2,CE,"60,104",,,,,,1,,2009,2,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,17/02/2009,05100010,Rhodomonas lacustris,CE,1252.4,CE,"153,447",,,,,,1,,2009,2,05,,Rhodomonas,lacustris,,,,,,,
RB5,17/02/2009,06070000,Gymnodinium,CE,11.6,CE,"129,316",,,,,,1,,2009,2,06,,Gymnodinium,,,,,,,,
RB5,17/02/2009,06070110,Gymnodinium helveticum,CE,2.4,CE,"37,458",,,,,,1,,2009,2,06,,Gymnodinium,helveticum,,,,,,,
RB5,17/02/2009,12000001,Small centric diatom (5 - <10 µm diam.),CE,96.3,CE,"14,832",,,,,,1,,2009,2,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,17/02/2009,12030000,Aulacoseira,FI,5459.2,CE,"4,893,919",,,,,,1.941176471,,2009,2,12,,Aulacoseira,,,,,,,,
RB5,17/02/2009,12030000,Aulacoseira,FI,6422.6,CE,"2,040,541",,,,,,1.95,,2009,2,12,,Aulacoseira,,,,,,,,
RB5,17/02/2009,12070000,Cyclotella,CE,64.2,CE,"82,729",,,,,,1,,2009,2,12,,Cyclotella,,,,,,,,
RB5,17/02/2009,13000003,Large pennate diatom >20 µm diam,CE,32.1,CE,"911,598",,,,,,1,,2009,2,13,,Large Pennate diatom,pennate,diatom,>20,µm,diam,,,
RB5,17/02/2009,13080010,Asterionella formosa,CO,96.3,CE,"52,520",,,,,,1.666666667,,2009,2,13,,Asterionella,formosa,,,,,,,
RB5,17/02/2009,13260000,Diatoma,CO,289.0,CE,"119,006",,,,,,2.111111111,,2009,2,13,,Diatoma,,,,,,,,
RB5,17/02/2009,17170000,Closteriopsis,CE,64.2,CE,"2,341",,,,,,1,,2009,2,17,,Closteriopsis,,,,,,,,
RB5,17/02/2009,17540040,Lagerheimia genevensis,CE,224.8,CE,"42,188",,,,,,1,,2009,2,17,,Lagerheimia,genevensis,,,,,,,
RB5,17/02/2009,17580020,Monoraphidium contortum,CE,834.9,CE,"15,270",,,,,,1,,2009,2,17,,Monoraphidium,contortum,,,,,,,
RB5,17/02/2009,17580040,Monoraphidium griffithii,CE,64.2,CE,"10,750",,,,,,1,,2009,2,17,,Monoraphidium,griffithii,,,,,,,
RB5,17/02/2009,17640000,Oocystis,CO,32.1,CE,"16,144",,,,,,4,,2009,2,17,,Oocystis,,,,,,,,
RB5,17/02/2009,17810000,Scenedesmus,CE,64.2,CE,"5,733",,,,,,1,,2009,2,17,,Scenedesmus,,,,,,,,
RB5,17/02/2009,17810000,Scenedesmus,CO,417.5,CE,"93,280",,,,,,4,,2009,2,17,,Scenedesmus,,,,,,,,
RB5,17/02/2009,17830030,Schroederia setigera,CE,64.2,CE,"15,120",,,,,,1,,2009,2,17,,Schroederia,setigera,,,,,,,
RB5,17/02/2009,17960010,Tetraedron caudatum,CE,32,CE,"25,896",,,,,,1,,2009,2,17,,Tetraedron,caudatum,,,,,,,
RB5,17/02/2009,17970050,Tetrastrum staurogeniaeforme,CO,96,CE,"25,500",,,,,,4,,2009,2,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,17/02/2009,27040040,Closterium acutum,CE,32,CE,"25,134",,,,,,1,,2009,2,27,,Closterium,acutum,,,,,,,
RB5,17/02/2009,27050000,Cosmarium,CE,64,CE,"22,512",,,,,,1,,2009,2,27,,Cosmarium,,,,,,,,
RB5,31/03/2009,01020090,Anabaena flos-aquae,FI,66.3,CE,"101,866",,,,,,11,,2009,3,01,,Anabaena,flos-aquae,,,,,,,
RB5,31/03/2009,01460000,Merismopedia,CO,66.3,CE,"16,240",,,,,,16,,2009,3,01,,Merismopedia,,,,,,,,
RB5,31/03/2009,01530160,Oscillatoria limnetica,FI,729.8,CE,"155,127",,,,,,17,,2009,3,01,,Oscillatoria,limnetica,,,,,,,
RB5,31/03/2009,05040002,Cryptomonas (medium) Length 20-30 µm,CE,199.0,CE,"385,179",,,,,,1,,2009,3,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,31/03/2009,05100010,Rhodomonas lacustris,CE,2123.1,CE,"260,921",,,,,,1,,2009,3,05,,Rhodomonas,lacustris,,,,,,,
RB5,31/03/2009,06070000,Gymnodinium,CE,51.8,CE,"631,127",,,,,,1,,2009,3,06,,Gymnodinium,,,,,,,,
RB5,31/03/2009,12000001,Small centric diatom (5 - <10 µm diam.),CE,928.8,CE,"142,998",,,,,,1,,2009,3,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,31/03/2009,12000002,Medium centric diatom (10-20 µm diam.),CE,66.3,CE,"89,190",,,,,,1,,2009,3,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,31/03/2009,12030060,Aulacoseira granulata,FI,3317.3,CE,"3,318,828",,,,,,2.25,,2009,3,12,,Aulacoseira,granulata,,,,,,,
RB5,31/03/2009,12030062,Aulacoseira granulata var. angustissima,FI,663.5,CE,"94,158",,,,,,4.25,,2009,3,12,,Aulacoseira,granulata,var.,angustissima,,,,,
RB5,31/03/2009,13260000,Diatoma,CE,1990.4,CE,"562,752",,,,,,1,,2009,3,13,,Diatoma,,,,,,,,
RB5,31/03/2009,13370040,Fragilaria crotonensis,CO,66.3,CE,"41,079",,,,,,2,,2009,3,13,,Fragilaria,crotonensis,,,,,,,
RB5,31/03/2009,13540000,Nitzschia,CE,66.3,CE,"136,821",,,,,,1,,2009,3,13,,Nitzschia,,,,,,,,
RB5,31/03/2009,17000000,Unidentified green,CE,2919.2,CE,"644,831",,,,,,1,,2009,3,17,,Unidentified green,green,,,,,,,
RB5,31/03/2009,17170000,Closteriopsis,CE,796.1,CE,"71,663",,,,,,1,,2009,3,17,,Closteriopsis,,,,,,,,
RB5,31/03/2009,17170020,Closteriopsis longissima,CE,464.4,CE,"355,730",,,,,,1,,2009,3,17,,Closteriopsis,longissima,,,,,,,
RB5,31/03/2009,17540040,Lagerheimia genevensis,CE,464.4,CE,"18,797",,,,,,1,,2009,3,17,,Lagerheimia,genevensis,,,,,,,
RB5,31/03/2009,17580020,Monoraphidium contortum,CE,663.5,CE,"30,510",,,,,,1,,2009,3,17,,Monoraphidium,contortum,,,,,,,
RB5,31/03/2009,17640000,Oocystis,CO,66.3,CE,"19,954",,,,,,4,,2009,3,17,,Oocystis,,,,,,,,
RB5,31/03/2009,17810000,Scenedesmus,CO,331.7,CE,"303,628",,,,,,3.2,,2009,3,17,,Scenedesmus,,,,,,,,
RB5,31/03/2009,17830030,Schroederia setigera,CE,132.7,CE,"38,627",,,,,,1,,2009,3,17,,Schroederia,setigera,,,,,,,
RB5,31/03/2009,17970010,Tetrastrum elegans,CO,66,CE,"28,357",,,,,,4,,2009,3,17,,Tetrastrum,elegans,,,,,,,
